,text,intent,domain,dataset
359,what is phl,abbreviation,atis,test
360,what is mci,abbreviation,atis,test
361,show me the flights between oakland and salt lake city,flight,atis,test
362,what does not sa mean,abbreviation,atis,test
363,what is the earliest daily flight between oakland and salt lake city,flight,atis,test
364,what airline is dl,airline,atis,test
365,what is the latest daily flight between oakland and salt lake city,flight,atis,test
366,show me the flights between los angeles and dallas,flight,atis,test
367,what ground transportation is available from dallas fort worth airport to downtown dallas,ground_service,atis,test
368,how many passengers can an l1011 aircraft hold,capacity,atis,test
369,what is the seating capacity of a dc9,capacity,atis,test
370,what are the flights between dallas and phoenix,flight,atis,test
371,what ground transportation is available between phoenix airport and downtown phoenix,ground_service,atis,test
372,what is the seating capacity for the aircraft m80,capacity,atis,test
373,are there any flights between dallas and phoenix using a dc10 aircraft,flight,atis,test
374,what airline is aa,airline,atis,test
375,show me the flights between milwaukee and indiana,flight,atis,test
376,what are the flights between milwaukee and pittsburgh,flight,atis,test
377,what ground transportation is available between pittsburgh airport and downtown pittsburgh,ground_service,atis,test
378,show me the flights between pittsburgh and washington dc,flight,atis,test
379,what ground transportation is available between dca and downtown washington,ground_service,atis,test
380,what are the flights between dca and milwaukee,flight,atis,test
381,what ground transportation is available between milwaukee airport and downtown milwaukee,ground_service,atis,test
382,determine the type of aircraft used on a flight from cleveland to dallas that leaves before noon,aircraft,atis,test
383,find a flight between st. petersburg and charlotte the flight should leave in the afternoon and arrive as soon after 5 pm as possible it should be a nonstop flight,flight,atis,test
384,list a flight on delta airlines from toronto to san diego,flight,atis,test
385,list a flight on american airlines from toronto to san diego,flight,atis,test
386,list a flight from toronto to san diego,flight,atis,test
387,list flights from oakland to salt lake city leaving after 1700 wednesday,flight,atis,test
388,list flights from oakland to salt lake city leaving after midnight thursday,flight,atis,test
389,list flights between phoenix and las vegas,flight,atis,test
390,list flights from las vegas to denver,flight,atis,test
391,list flights from milwaukee to washington dc before 1200,flight,atis,test
392,list flights from washington dc to pittsburgh leaving after 1800,flight,atis,test
393,list flights from washington dc to pittsburgh,flight,atis,test
394,list flights between pittsburgh and milwaukee,flight,atis,test
395,i 'd like a flight to san diego from washington dc,flight,atis,test
396,i 'd like to fly from cleveland to dallas,flight,atis,test
397,i want to fly from washington dc to phoenix arizona,flight,atis,test
398,i need a flight from phoenix to atlanta,flight,atis,test
399,i would like to fly from atlanta to san diego,flight,atis,test
400,i would like to fly from san diego to seattle,flight,atis,test
401,i would like to fly from orlando to kansas city,flight,atis,test
402,i need a flight from kansas city to minneapolis,flight,atis,test
403,i need a flight from san diego to washington dc,flight,atis,test
404,i need a flight from washington dc to san diego,flight,atis,test
405,i need a round trip flight from san diego to washington dc and the fares,flight+airfare,atis,test
406,i need a round trip from atlanta to washington dc and the fares leaving in the morning,flight+airfare,atis,test
407,i need a round trip from phoenix to washington dc and the fare leaving in the morning,flight+airfare,atis,test
408,what is the lowest fare for a flight from washington dc to boston,airfare,atis,test
409,what is the lowest fare from washington dc to montreal,airfare,atis,test
410,what is the lowest fare from toronto to washington dc,airfare,atis,test
411,i want a flight from montreal to washington dc,flight,atis,test
412,i want a flight from nashville to seattle that arrives no later than 3 pm,flight,atis,test
413,i want a flight from memphis to seattle that arrives no later than 3 pm,flight,atis,test
414,i need a flight from indianapolis to seattle arriving in seattle at 1205 pm,flight,atis,test
415,i want a flight round trip from memphis to seattle,flight,atis,test
416,i want to fly from nashville to seattle and i want the cheapest fare round trip,flight,atis,test
417,i want to fly from memphis to seattle round trip with the cheapest fare,flight,atis,test
418,i want to fly from indianapolis to seattle round trip with the cheapest fare,flight,atis,test
419,please list flights from orlando to philadelphia,flight,atis,test
420,please list flights from san francisco to charlotte,flight,atis,test
421,please list flights from milwaukee to philadelphia,flight,atis,test
422,please list flights from philadelphia to san francisco,flight,atis,test
423,please show ground transportation to milwaukee,ground_service,atis,test
424,please list flights from san francisco to milwaukee,flight,atis,test
425,list flights from houston to denver,flight,atis,test
426,list flights from houston to phoenix,flight,atis,test
427,list flights from phoenix to houston,flight,atis,test
428,list flights from newark to houston,flight,atis,test
429,show flights from denver to houston,flight,atis,test
430,show flights from st. petersburg to charlotte,flight,atis,test
431,show flights from orlando to kansas city,flight,atis,test
432,show flights from kansas city to minneapolis,flight,atis,test
433,show flights from kansas city to orlando,flight,atis,test
434,show flights from minneapolis to kansas city,flight,atis,test
435,show flights from kansas city to orlando,flight,atis,test
436,list flights from washington dc to boston,flight,atis,test
437,list fares from washington dc to montreal,airfare,atis,test
438,list flights from washington dc to montreal,flight,atis,test
439,list fares from washington dc to toronto that should be good,airfare,atis,test
440,list fares from washington dc to boston,airfare,atis,test
441,list flights from washington dc to montreal,flight,atis,test
442,list flights from washington dc to toronto,flight,atis,test
443,list flights from toronto to washington dc,flight,atis,test
444,list flights from oakland to salt lake city,flight,atis,test
445,what flights go from dallas to phoenix,flight,atis,test
