,text,intent,domain,dataset
4143,tell me a dog joke,tell_joke,small_talk,test
4144,heard any good jokes,tell_joke,small_talk,test
4145,i want to hear a joke about elephants,tell_joke,small_talk,test
4146,i'd like to hear a lawyer joke,tell_joke,small_talk,test
4147,tell me a blonde joke,tell_joke,small_talk,test
4148,do you know any dad jokes,tell_joke,small_talk,test
4149,tell me a joke about elephants,tell_joke,small_talk,test
4150,tell me a joke about the subject of sailing,tell_joke,small_talk,test
4151,give me a joke about water,tell_joke,small_talk,test
4152,give me a joke about the topic of television,tell_joke,small_talk,test
4153,give me a joke about the subject of bugs,tell_joke,small_talk,test
4154,tell me a joke about the topic of mice,tell_joke,small_talk,test
4155,i would like to hear a joke,tell_joke,small_talk,test
4156,will you tell me a joke,tell_joke,small_talk,test
4157,let's hear a joke!,tell_joke,small_talk,test
4158,"i could use a laugh, got any jokes",tell_joke,small_talk,test
4159,can you tell me something funny about science,tell_joke,small_talk,test
4160,can you share something funny about traveling,tell_joke,small_talk,test
4161,i want to hear your best joke,tell_joke,small_talk,test
4162,tell me a good joke,tell_joke,small_talk,test
4163,tell me something funny about horses,tell_joke,small_talk,test
4164,i want to hear something funny about history,tell_joke,small_talk,test
4165,can you share a humorous joke with me,tell_joke,small_talk,test
4166,i want to hear something funny about politicsi,tell_joke,small_talk,test
4167,let's hear a joke from you please,tell_joke,small_talk,test
4168,tell me something funny about the middle ages,tell_joke,small_talk,test
4169,do you know any jokes,tell_joke,small_talk,test
4170,would it be possible to change your name to coraline,change_ai_name,meta,test
4171,would it be okay to change your name to daphne,change_ai_name,meta,test
4172,id like to change your name to max,change_ai_name,meta,test
4173,what do you think about changing your name to heath,change_ai_name,meta,test
4174,lets start calling you allan,change_ai_name,meta,test
4175,i would like to start calling you heath,change_ai_name,meta,test
4176,what do you think about me calling you cora,change_ai_name,meta,test
4177,im going to call you xander,change_ai_name,meta,test
4178,can we change your name to clara,change_ai_name,meta,test
4179,how about lets start calling you juliette,change_ai_name,meta,test
4180,i want to start calling you owen,change_ai_name,meta,test
4181,can i call you arnold instead,change_ai_name,meta,test
4182,how about i call you sue,change_ai_name,meta,test
4183,can i start calling you fred,change_ai_name,meta,test
4184,can i rename you bob,change_ai_name,meta,test
4185,i want to rename you joe,change_ai_name,meta,test
4186,"your new name is joe, okay",change_ai_name,meta,test
4187,i'm going to start calling you joe,change_ai_name,meta,test
4188,you are going to be called joe now,change_ai_name,meta,test
4189,start responding to joe,change_ai_name,meta,test
4190,i'm changing your name to joe,change_ai_name,meta,test
4191,i'd like to start calling you buddy,change_ai_name,meta,test
4192,i'd like to start calling you jake,change_ai_name,meta,test
4193,i'd like to start calling you lover,change_ai_name,meta,test
4194,i'd like to start calling you friend,change_ai_name,meta,test
4195,i want to change your name to shelby,change_ai_name,meta,test
4196,i'd rather call you gloria,change_ai_name,meta,test
4197,i'm changing your name to goliath,change_ai_name,meta,test
4198,is it okay to change your name to samson,change_ai_name,meta,test
4199,can i call you james instead,change_ai_name,meta,test
4200,what your numerical digit to display as your age,how_old_are_you,small_talk,test
4201,how old will you be,how_old_are_you,small_talk,test
4202,how old will you be this year,how_old_are_you,small_talk,test
4203,whats your age,how_old_are_you,small_talk,test
4204,when is your birthday,how_old_are_you,small_talk,test
4205,when were you made,how_old_are_you,small_talk,test
4206,whats your age range,how_old_are_you,small_talk,test
4207,could you tell me how old you are,how_old_are_you,small_talk,test
4208,would you tell me how old you are,how_old_are_you,small_talk,test
4209,your date of birth,how_old_are_you,small_talk,test
4210,your birthday please,how_old_are_you,small_talk,test
4211,can you tell me your birthday,how_old_are_you,small_talk,test
4212,whens your birthday,how_old_are_you,small_talk,test
4213,what's your bday,how_old_are_you,small_talk,test
4214,how old were you on your last birthday,how_old_are_you,small_talk,test
4215,how many years have you been alive,how_old_are_you,small_talk,test
4216,can i ask your age,how_old_are_you,small_talk,test
4217,do you mind if i ask how old you are,how_old_are_you,small_talk,test
4218,may i ask your age,how_old_are_you,small_talk,test
4219,i need to know your age,how_old_are_you,small_talk,test
4220,please tell me your age,how_old_are_you,small_talk,test
4221,can you tell me your age,how_old_are_you,small_talk,test
4222,when's your birthday,how_old_are_you,small_talk,test
4223,how young are you,how_old_are_you,small_talk,test
4224,what's your age right now,how_old_are_you,small_talk,test
4225,how old would you be,how_old_are_you,small_talk,test
4226,do you know how old you are,how_old_are_you,small_talk,test
4227,how old,how_old_are_you,small_talk,test
4228,what's your date of birth,how_old_are_you,small_talk,test
4229,how old are you turning,how_old_are_you,small_talk,test
4230,i need to rent an suv in charlestown for the first week in june who do you suggest,car_rental,travel,test
4231,find a decent rental care for next week at the philadelphia airport,car_rental,travel,test
4232,who can i rent a car from next month in orlando,car_rental,travel,test
4233,"i need to rent a car kfor one week in ocean city, nj so who has the best deal",car_rental,travel,test
4234,"find me a car rental for the weekend in asheville, nc via priceline",car_rental,travel,test
4235,what is the phone number of the car rental place,car_rental,travel,test
4236,"book a rental car to rhode island for friday, tomorrow",car_rental,travel,test
4237,"alexa, book a rental car to los angeles county in 2 hours",car_rental,travel,test
4238,can you book a car rental today to new york city to philadelphia,car_rental,travel,test
4239,book a car rental to miami florida today,car_rental,travel,test
4240,"siri, book a car rental to the poconos today right now",car_rental,travel,test
4241,where in syracuse can i book a car,car_rental,travel,test
4242,"in x, help me book a car",car_rental,travel,test
4243,book me a car rental in wichita,car_rental,travel,test
4244,how many places in dallas can i rent a car,car_rental,travel,test
4245,where can i rent a car in singapore,car_rental,travel,test
4246,"march 2nd through march 18th, i'm going to need a jeep in frankfort",car_rental,travel,test
4247,rent a car for 3/1 through 3/3 in boston; i'd prefer an suv,car_rental,travel,test
4248,can i rent a sports car in augusta for 3/4 through 3/8,car_rental,travel,test
4249,"in tampa, i'd like to rent a sedan from 4/1 until 4/5",car_rental,travel,test
4250,i'm going to need a coupe car in sedona from 5/1 until 5/4,car_rental,travel,test
4251,schedule a rental car starting monday the 5th thru friday the 9th at rent a car in town,car_rental,travel,test
4252,"can you find a rental car for me that is available this monday through thursday , any make will do",car_rental,travel,test
4253,i need to rent a car from traveler's rent a car downtown and make it from friday the 6th to monday the 9th cheapest available,car_rental,travel,test
4254,i want a rental car that is available tomorrow and that i can keep for four days please find me one,car_rental,travel,test
4255,"find me a rental car for next week , from friday the 5th thru monday the 8th, any kind",car_rental,travel,test
4256,i need to rent a car for may 8th to may 25th in danville and i'd like a ford,car_rental,travel,test
