,text,intent,domain,dataset
8670,where should i avoid this morning,transport_traffic,transport,train
8671,how's the traffic,transport_traffic,transport,train
8672,system pull any traffic news for my commute,transport_traffic,transport,train
8673,please update me the traffic status,transport_traffic,transport,train
8674,whats the traffic like near ypsilanti,transport_traffic,transport,train
8675,what's the traffic situation from kamycka to dejvicka,transport_traffic,transport,train
8676,can i make back home without a traffic jam,transport_traffic,transport,train
8677,how bad is the traffic on sunset boulevard,transport_traffic,transport,train
8678,i would like to know the traffic condition,transport_traffic,transport,train
8679,what is the traffic condition of florida,transport_traffic,transport,train
8680,traffic please,transport_traffic,transport,train
8681,how is the traffic on harvard,transport_traffic,transport,train
8682,how long will it take to get home,transport_traffic,transport,train
8683,what is the condition of traffic from work to home,transport_traffic,transport,train
8684,is there any traffic downtown right now,transport_traffic,transport,train
8685,how is the traffic around city center,transport_traffic,transport,train
8686,what is the traffic this morning,transport_traffic,transport,train
8687,tell me about city traffic,transport_traffic,transport,train
8688,how is the traffic in broadway street,transport_traffic,transport,train
8689,please check the traffic to the home,transport_traffic,transport,train
8690,is the road a free way or a toll road,transport_traffic,transport,train
8691,are there any traffic delays,transport_traffic,transport,train
8692,is there is a high traffic,transport_traffic,transport,train
8693,what traffic is there on the route to the pittsburgh airport,transport_traffic,transport,train
8694,what is traffic,transport_traffic,transport,train
8695,please let me know about current traffic in carmen drive,transport_traffic,transport,train
8696,tell me current situation of traffic near central park road,transport_traffic,transport,train
8697,how long to get to work,transport_traffic,transport,train
8698,how is the traffic right now,transport_traffic,transport,train
8699,latest news on traffic at my current location,transport_traffic,transport,train
8700,what is the traffic like right now,transport_traffic,transport,train
8701,how is my commute,transport_traffic,transport,train
8702,how is the traffic today,transport_traffic,transport,train
8703,id like to know if there are any accidents on the route that i am taking,transport_traffic,transport,train
8704,show traffic in ohio,transport_traffic,transport,train
8705,what is traffic like,transport_traffic,transport,train
8706,what is the traffic like today,transport_traffic,transport,train
8707,how long will it take me to get to the west side,transport_traffic,transport,train
8708,traffic status please,transport_traffic,transport,train
8709,road traffic,transport_traffic,transport,train
8710,are there any roadblocks,transport_traffic,transport,train
8711,is there any construction on route sixty six,transport_traffic,transport,train
8712,fast road to get home,transport_traffic,transport,train
8713,traffic congestion issues,transport_traffic,transport,train
8714,current traffic conditions,transport_traffic,transport,train
8715,are there any delays in traffic today,transport_traffic,transport,train
8716,give me the update on traffic at new york,transport_traffic,transport,train
8717,how is the traffic,transport_traffic,transport,train
8718,let me know about current traffic in carmen drive,transport_traffic,transport,train
8719,what is the latest traffic report for miami,transport_traffic,transport,train
8720,what does the traffic look like headed to la,transport_traffic,transport,train
8721,how congested is the traffic on my way to work,transport_traffic,transport,train
8722,how is traffic over the donner summit now,transport_traffic,transport,train
8723,is there traffic right now in maiden lane,transport_traffic,transport,train
8724,how's are the roads looking right now,transport_traffic,transport,train
8725,what is traffic like right now,transport_traffic,transport,train
8726,what amount of traffic in this road,transport_traffic,transport,train
8727,how is the traffic from home to work,transport_traffic,transport,train
8728,how is the traffic in mg road,transport_traffic,transport,train
8729,are there any traffic issues,transport_traffic,transport,train
8730,current traffic,transport_traffic,transport,train
8731,are there any construction areas on harvard,transport_traffic,transport,train
8732,can you tell me the current traffic condition of my location,transport_traffic,transport,train
8733,can you tell me about the traffic,transport_traffic,transport,train
8734,how is traffic,transport_traffic,transport,train
8735,is there a traffic jam on my route,transport_traffic,transport,train
8736,what is the average speed on main highway,transport_traffic,transport,train
8737,how long untill i get home,transport_traffic,transport,train
8738,give me the idea of current traffic condition,transport_traffic,transport,train
8739,what is the traffic like this morning,transport_traffic,transport,train
8740,give details about the current traffic,transport_traffic,transport,train
8741,can i pass the bypass road at current traffic,transport_traffic,transport,train
8742,tell me the traffic condition from here to home,transport_traffic,transport,train
8743,what is the status quo for traffic right now,transport_traffic,transport,train
8744,what is current traffic in ohio,transport_traffic,transport,train
8745,please give me the road forecast for i95 sb,transport_traffic,transport,train
